4.530144836163647604e-01,2.385780758382807509e-01,4.036035099827995909e-01,5.645944708620932451e-01,4.869260908245884312e-01,-8.793839745424403276e-01,3.750993767650748212e-01,-6.394917811775216454e-02,2.958082780359479469e-01,-8.729781696407397096e-01,9.843879165843194556e-02,-1.753489741389036849e-01,-1.573157495099317682e+00,-4.862661313708663835e-01,-2.159752417706208016e-01,1.425543610241436498e-01
-2.432057428018266632e-01,2.628266643937781089e-01,-1.204866265733305797e+00,1.168482344576309062e+00,-7.616840334287632297e-01,1.394674500471170031e+00,-8.322009871549321813e-01,1.063263782663166790e+00,-7.959168325213061834e-01,-1.229477984403234858e+00,-6.549670511924995386e-01,-4.212649607003337432e-02,-1.972361510131687701e-01,5.054661792722591196e-01,1.643674760723273343e+00,1.774855329205719867e+00
3.989620198790266858e-01,-1.501320180147030614e+00,1.031242250916491354e+00,-6.209364948975468756e-01,4.887702111025534757e-01,-8.554185634093613988e-01,-5.638631799187232563e-02,-3.918766234325854469e-02,1.719046097376087934e+00,-1.098434290604112684e+00,-2.121540118517450502e+00,4.598381906539412145e-01,1.353250563285633978e+00,7.755361462890161262e-01,4.516855161112571793e-01,1.101182724247611988e+00
8.484788655756457798e-01,-1.119421168668750743e+00,1.951526878880570082e-01,-1.438709891054152090e-01,-5.662912227558871692e-01,5.790422692549678230e-01,-4.447841510382044006e-01,1.191000709253864365e+00,1.812231671394290311e+00,-2.632706667386578436e-01,2.307813237418493701e-01,-3.747652227807666825e-01,-1.750806949973860230e-02,1.728216871157381151e-01,1.732066995129761589e+00,-1.632467749562450665e+00
-9.108111278521480170e-01,-1.775606805678751066e-01,1.656080962026520220e+00,1.181497884601239612e+00,-1.615457691022086362e+00,8.929710304917005681e-01,1.086444814231203038e-01,-2.352492361091524931e+00,-2.437964718471261338e-01,-2.663808119529759155e-01,-1.936426057598748113e-02,5.647904903495537532e-02,-7.551044515254307088e-01,4.978996268724953933e-01,2.074773435696918078e+00,-7.348538559281356242e-02
-3.802519480644529493e-01,-1.863449604784921110e-01,9.683788820760877991e-01,2.264481262615446744e-01,4.111280984207711375e-01,1.313418788209775867e+00,1.755125970017468839e+00,6.442014663649562323e-01,8.654895701217183435e-01,1.161910608796492272e-01,-8.475810691773326688e-01,-5.130396807199114839e+00,2.921355940777338178e-01,-4.679110051862424291e-02,5.179513033725966498e-01,-2.835802354558623062e-01
1.114975711447088180e+00,3.787185926397169250e-02,-1.341337456234891867e+00,4.338240107527203682e-01,-3.976872490895357742e-02,1.660092300446934510e-01,1.310393427713627990e+00,-7.717019623993707222e-01,-2.988776847762000255e-01,3.018753712450494286e-01,-8.965343620843901906e-01,-1.849475656016982938e+00,3.608269357021891555e-01,1.825231213280583020e+00,-4.211930748401665481e-01,8.548575709107444354e-01
6.810237469348046080e-01,-3.189102988060719568e+00,9.192762159453906623e-01,1.571783119974547338e+00,-1.719858287935558394e-01,-4.776045096999328998e-01,-1.222094782845064079e-02,-9.842969624468432821e-01,-2.488846461130079235e-01,1.139368948913350499e+00,3.971467782951390579e-01,-5.773737308607793661e-01,4.186866962934721048e-01,-1.695720118015351108e-01,1.017006476146989469e+00,5.517197835682235985e-01
1.034588696079171477e+00,5.153830545154828302e-01,5.186107567920229533e-01,-2.931847226683765406e+00,-4.004285443265366284e-01,5.191810438696722318e-01,-5.102787966580342172e-01,-7.738649533212208498e-01,1.230813542211664641e-01,-3.721753839383938889e-01,1.083693858050993608e+00,-1.594092883107588010e+00,-1.437504773914374812e-01,5.587477121522730350e-01,2.041991247932507747e+00,4.927685661826579078e-01
2.664436858409603426e-01,1.055960168132346749e-01,-1.020566273732888413e-01,1.248862176078408132e-01,-1.471229210999741299e-01,-5.160672768665329480e-02,-7.629643419979351832e-03,1.915575397181242256e-01,-8.326612043355353932e-02,-9.239863758335720156e-02,-1.100732685858625201e-02,-7.417912749503718928e-02,1.259617253861653741e-01,-1.207400131872248539e-01,-1.282908954420651504e-01,-4.894976909802770115e-02
3.876634129315742694e+00,-1.243065836235439647e+00,9.556966428820192760e-01,1.180256388470725337e+00,3.684705967400401683e+00,3.755827226742924907e+00,6.738490765054183651e-01,-1.845179785516034565e+00,3.025345378155595899e+00,1.601437971321231224e+00,-1.109348542505586011e+01,-1.633913065690292821e-01,7.238346924469373223e-01,5.312139581058720195e-01,-9.695199125805312734e-01,-8.214810930266999156e-01
1.303020823712249254e-01,1.939371185951197507e+00,3.738426610334326661e+00,-1.899911689644921686e-01,-2.505644142534469321e+00,3.439973001545989284e+00,6.224523740398640870e-01,-2.094875144625405916e+00,-1.178261265605940133e+00,2.489552016075873009e-01,4.631163226835910418e-01,-2.469616490782550411e+00,-1.135342564270207105e-01,1.271058912591161327e+00,-1.967349961491569044e+00,1.694004951401679504e+00
-4.391952595222398462e-03,-1.305968232512407234e-01,5.850410919940412374e-02,-1.917946289518206518e-02,8.628880684528965339e-02,9.207056340081781753e-02,2.418571316981454888e-01,1.494283674384087046e-01,-4.127578428488074685e-02,-2.676340567288823524e-02,1.229456804256766483e-01,7.326071225429230116e-02,7.156888034474481741e-02,-1.807811815854093729e-01,-2.719743389256814442e-03,-8.251436412399476561e-02
-8.289867574592879595e-01,5.562635094550877346e-01,-5.432359239902380121e-01,4.063284880118681053e-01,-2.471734635802947722e+00,-1.516571356209078791e-01,1.393497646429725290e+00,1.258882072095908189e+00,1.089514327359042190e+00,6.745804423211201328e-01,7.959280979985930982e-01,-6.608654970081864199e-01,-4.415898448909932883e-01,2.502764953021276439e-01,-4.520185746933716997e-01,6.503062515486012218e-01
6.451792613562986611e-01,-1.945249596230964162e+00,-8.154612787320970613e-01,-6.878766594848411131e-01,-2.628788712025686425e-01,2.693392156013022509e-01,-3.376325741731201480e-01,1.056506266309306774e+00,9.904185062038990406e-01,5.424545208443408706e-01,4.985893927682776283e-01,9.539499650481469972e-02,-1.790412176690445500e+00,1.413777166663436224e+00,-9.747500458569599013e-01,5.845845184154120355e-01
-3.845842670561947646e-02,1.138063393496183129e-01,-1.225533652796044093e+00,-2.792425303918666946e-01,-3.242318076207197919e-01,2.030141835170884701e-01,5.810162402338253651e-01,-1.027233117154727537e+00,6.039374562265726887e-01,4.992078602764603024e-01,-1.247503074650154531e+00,8.875776911209899422e-01,-6.681739830413430115e-01,-2.068983658576193374e-01,9.034119153882035347e-01,2.491859323686697880e-01
9.327934253970413536e-01,-1.338949397821189269e+00,-1.207945283940584424e+00,-1.386194678420582305e+00,-6.080628040623412001e-02,-7.354993036872106704e-02,1.007713829112188320e+00,9.669681539483736543e-01,-4.910505316323005576e-01,-1.843175143875677990e-01,2.935022513042434000e-01,-4.091939850734035988e-01,-4.068150653389179805e-02,-1.376025454898305522e+00,5.756737517702916751e-01,7.789516428244819268e-01
9.198857098695716328e-01,1.333361364519238812e+00,-3.692957239287526505e-01,1.179280816007580945e+00,3.817510643125561209e-01,-2.673670798644853241e-01,-5.494179977683461003e-01,9.316647056589011378e-01,5.576964936784256643e-01,1.181732446745285436e+00,-1.704404547969433192e+00,-1.739235396829511116e+00,6.712171323254283450e-01,-9.061250571968794132e-01,1.348948016441852138e+00,1.856928774272588734e-01
-1.591138034612547436e+00,7.768306617838088846e-01,1.745641165669442607e-01,1.176550817361605050e+00,7.498435052298701997e-01,7.588237542739953989e-01,-4.069806875431273285e-01,-7.193905345411745200e-01,2.095203116598512771e+00,3.900328809444654210e-01,1.542462722330089075e+00,-1.237340673403618529e+00,2.990672933051438109e-01,-3.397779663619610035e-01,2.945795716826060229e+00,2.428256653757061123e+00
1.901666704944180442e-01,-6.905210265912429257e-01,-1.339304103767542387e+00,6.149558743656126092e-01,1.436121948120585357e+00,-6.220711567801473496e-01,-2.197401266491068594e-01,1.716723567289589747e+00,9.613885517067635167e-01,3.723956070767150961e-01,2.569255840411055924e+00,-3.064886438826351700e+00,1.582437281051916278e+00,7.952074805192467233e-01,-2.624137762104315486e-01,5.203153834126975630e-01
1.444162098329064836e-01,6.778089310270962731e-01,1.575357026196967825e+00,1.086709720829353465e+00,-1.692648870128601546e+00,-1.063304451634764725e+00,-1.349321428600171346e+00,1.540527243030678672e+00,3.167046100536434761e-01,-8.529693322544638079e-01,7.799318203601453003e-01,-7.081695215440555469e-01,1.593753226252965449e+00,1.433629200003464943e+00,5.576034723223686207e-01,6.676083974482754924e-02
-5.476835204196243284e-02,-1.329063699211176841e+00,1.350647337099770473e+00,-9.577809582099970909e-01,-7.440659935700794092e-01,-1.065045095545983145e+00,8.130086639868278064e-01,-8.216917819149125446e-01,4.175580418045811149e-01,7.523316821121648346e-01,5.150206659225020633e-02,5.652270981988081339e-02,-3.162564295537886316e-01,-7.486950945660088008e-01,-1.547005855097985938e+00,-6.603099003239694120e-01
2.548138941299599391e+00,2.233303592429218831e+00,3.113637632450499959e-02,1.346462958936303744e+00,-8.186990270882086307e-01,9.079941770258465050e-01,-9.210426661231475576e-01,-1.544551217116160391e+00,8.961535970493123004e-01,1.594642407884316437e+00,1.220416832592235573e-01,3.738313472505001012e-01,-5.492525562949397422e-01,2.581225202680356823e+00,1.010183038485302554e+00,2.008526435248793596e-01
1.080895148567741160e+00,1.758699339644916870e+00,9.324843510540307134e-01,-6.503463655342116567e-01,2.680239110370174482e-01,-9.735563631425592224e-01,-2.211988401617638877e-01,-7.466352466622832029e-01,8.098972363246247141e+00,7.797955176610711359e-01,1.423151112774255767e-01,-7.436311764599472518e-01,1.127844946944438931e+00,5.369855497653374110e-01,1.761478615848131313e-01,-7.265559666980263565e-01
8.407128568841520933e-01,-6.251969737527632298e-02,9.981100991251947718e-01,-1.104231990570365252e+00,-1.461106875569073704e+00,3.975631594929318613e-01,8.500207959148943226e-01,1.352307752765959714e+00,-1.047368530690443889e+00,-3.709964137747222279e-02,-7.016335035045073720e-01,-2.377705745661157499e-01,-1.647920064796050799e+00,9.107445903242451513e-01,1.062522156067882584e+00,-4.545280864559861911e-01
-3.207635247693048086e-01,1.986746789017483639e-01,-1.989908382705064260e-01,-3.154735105468037260e-01,4.947836596776387097e-01,1.122738819306240199e+00,-3.349287896017248967e-01,-2.236757615860260895e+00,1.263539860555497940e+00,-2.495290008143165483e+00,6.526006787882809856e-02,-5.094556864026624776e-01,1.381053300168921805e-01,5.414757727878594107e-01,-9.718529720908182234e-01,9.317208103277237197e-02
7.799806963891251499e-01,2.584045621936136516e+00,-8.589319951097585948e-01,-1.581425897350776932e-01,1.251843904757925285e+00,1.303963469955037091e+00,2.951196370665638558e-01,1.416784761891279665e+00,1.088056205980423741e+00,-1.073947507055122985e+00,-2.201701581996790225e+00,2.844191565094541518e-01,5.410308904973063493e-01,1.559643848660454912e+00,1.772167368818056588e+00,-7.930872528749740580e-01
3.042161077707101202e-01,-2.260354863956906268e-01,-5.911246905865249479e-01,3.250218068917094527e-01,6.117298941417859126e-01,-4.876919185066066476e-01,1.078529909598048508e+00,-1.674326312535754147e+00,6.851043304328088279e-01,1.155691966815385552e+00,1.237150371827490325e+00,-1.139942349430793866e+00,-1.371495267966154508e+00,2.629041271705832572e-01,1.699036629365247686e+00,-1.043411418008671099e+00
1.241597971487949037e+00,1.234181161083464318e+00,6.884289057143422319e-01,-1.268179540879834366e-01,-1.513982469805920550e+00,-8.771008071278343365e-01,1.818483086448100972e+00,-1.042307109987343106e+00,6.539828970309368161e-01,-3.013630055126616247e-02,-4.309000479314319398e-01,-2.262859595063790585e-01,1.260335514507825661e+00,-4.433907723153806546e-01,1.790166355678992183e+00,-2.846299886919551603e-01
1.306215954573395621e-01,-4.054564000075820296e+00,5.159288161890056568e-01,-1.660636368441517977e-02,3.671898778289523602e+00,9.952815799094145710e-01,6.421228020435307826e-01,3.483592188137579759e-01,-6.230633089731402174e-01,-4.979908244708136644e-01,-1.238551398591970221e-01,1.560195370024780592e-01,-5.274847606209683848e-01,1.333841103233698977e+00,7.741027657475374468e-01,2.441335149014807748e-01
7.146521838400549109e-01,8.129560634812905695e-01,1.802428980192670949e+00,1.668445279577504881e+00,5.150023599360874504e-01,1.196833118741927465e-01,-3.882772824764428865e-01,8.711892470534401411e-01,-1.784859061062283869e+00,5.025249543223067050e-01,8.797909286269520734e-01,-5.042939220427730795e+00,4.863942922529861934e-01,6.901939619536658910e-01,1.489563706779479801e+00,7.093531103917003477e-01
-1.647742059161589057e-01,-7.021473422451529611e-01,7.799427270796256417e-01,1.627567785089051311e+00,-9.117761746034238612e-01,-1.764238463367163168e-01,-1.405376914312573555e-01,6.149653853367704759e-01,-4.384856554575499721e-01,8.380789184477644982e-01,-7.611559091821703538e-01,-2.841630068588111957e+00,-1.178024124763982439e+00,9.738078541270851485e-01,-3.123568415828053557e-01,-1.505378931489235628e+00
-1.489457910045387801e-01,-2.200989314272988606e-01,-7.379654003990862576e-02,1.965715656513896542e-02,5.575526772082160104e-02,1.171668489635789012e-01,3.178343342730971521e-02,1.948362927906330810e-01,-2.488807173890372065e-02,-1.020853600191904548e-01,-1.879659107428221787e-01,-9.939001933758669083e-02,2.706961096681884810e-02,-9.936194542119128337e-02,1.047309912937726406e-01,1.579030378603031304e-01
-4.528845994788466278e-02,4.383706244732250012e-01,1.074100136784461590e+00,-2.630822453809992800e-01,3.939209526817346041e-01,1.056309626686757097e+00,4.767968263078968261e-01,-1.597690368419401530e+01,-1.083333462420357773e-01,7.427101705120741082e-01,8.699036235269291817e-02,-9.906885527779857314e-01,1.929022498433070887e-01,-4.136340756637998939e-01,2.110755010662878350e-01,9.070181745557851505e-01
-4.300466566904202065e-02,-4.962238375814756464e-02,1.205461232131011112e-01,-2.861255440460259147e-01,1.320821429822113813e-01,-7.064898790685654462e-02,1.832777157292415568e-02,1.076905497623739834e-02,1.053711390601588249e-01,-2.991800215020216577e-02,-7.580558690377672826e-02,1.451035706103908918e-01,-2.643226682876417821e-01,2.273430627987824831e-03,-1.507026436799423219e-01,-8.514649329982529324e-02
2.248653329976107729e-01,-4.985920252044441330e-03,2.180945515903926976e-02,-1.991847825773175595e-01,-8.150967078490396756e-02,2.197578547551148898e-02,3.966311586710823123e-02,6.897001350144964238e-02,9.646284241348755846e-04,5.892086172665442212e-02,5.073436018066301151e-02,-2.045711970092268239e-01,4.137365487377385465e-03,8.585409918880428093e-02,6.595056888588878008e-02,-4.068065166534322319e-02
