1.832571314810504726e+00,-1.616413751334321969e+00,2.583063857828091781e+00,2.474344966668854617e+00,1.484052280526632295e+00,-1.341789772636332145e+00,5.848100616060639689e-01,4.288556904350784293e-01,1.519831138201538590e+00,-6.022253980308176491e-01,6.814682578213151487e-01,2.078671376623729028e+00,2.427800276159197246e+00,-2.779476809511530089e+00,-1.814299406914577251e+00,7.911845448911122292e-01,3.434953337049879152e-01,3.354844662589708260e-01,-1.872486145386972334e+00,-1.002807420215488854e+00,-7.559905522703560532e-01,-2.500475482538734529e+00,-2.529787500940714473e+00,3.262192366985092185e-01,-1.865583906245875667e-01,-5.251591512673189355e-01,-5.201524500823815345e-01,-7.621789903326186000e-01,1.424561835623550543e+00,6.918615282407061251e-01,2.352702877355377642e-01,1.321323366017840506e+00,-1.736378417440279875e+00,-6.628992671203653986e-01,-8.776743802063180500e-02,-7.938448969781436437e-01,1.662862998182809360e+00,1.433763811082100270e+00,1.295277149020522378e+00,-2.395834409890655436e+00,-2.063397732988338618e+00,1.948558065893455371e-01,-1.734254430070743203e+00,1.437793306006874605e+00,-1.100863010518951191e+00,2.063560275472949568e-01,-5.742438614708561540e-01,-2.155076289197727313e+00,-8.239480320543616232e-01,1.576258430973694447e+00,4.265792247157993988e-01,1.209624901222913218e+00,-2.479000843771776541e+00,-2.408365655927119597e+00,2.114786280313632805e+00,9.904173964449686229e-01,8.857100601996423794e-01,3.966847290941360460e-01,5.838718497870124535e-01,-6.779635081666989249e-01,4.221509560055832777e-01,-1.083235584608613467e+00,6.276812096347260672e-01,4.761406677067988036e-01
1.451064045281720727e+00,2.853964892879453652e-01,-1.244180953504196552e+00,-2.384991876415839318e+00,1.207727254217077828e+00,-1.639039917751511810e+00,-3.518505638324938900e+00,2.594864728843494284e+00,-1.925613760713519529e+00,8.110770700844722736e-01,-3.282493959609964485e+00,-1.389794894100198741e+00,-2.129786807270426685e+00,-2.688981714948363688e+00,2.439218442402144138e+00,-8.285460273472433634e-01,-4.539463298023978410e+00,-1.134841587308684785e+00,-3.931475756206854744e-01,-1.003921676220859149e+00,-1.199735990929481577e+00,-2.138531094896415130e+00,3.283013557371913027e+00,2.842907995655774567e-01,-8.438369992634130456e-01,3.260978178474619238e+00,2.324564542084788243e+00,2.609635893054376155e+00,2.846995024897009507e+00,1.175360921886169363e+00,-1.664639326134042197e+00,-1.947307657198805275e+00,-7.124221871740348266e-01,7.173271404274522700e-01,2.387864930205773617e-01,-2.700540782978831267e+00,4.491465998699397666e-01,9.779880983762466728e-01,-1.028479249754900238e+00,-8.133501051778271318e-01,4.769204289896952220e-01,8.821150747369137235e-02,-5.696575733648311379e-01,-2.769801950649023681e+00,-2.753489431787470743e+00,-4.014062761963286263e-01,-2.730747933503399505e+00,-1.895235443254572161e+00,-1.738007434992820510e+00,-1.429061090922858046e+00,1.143392329490683812e+00,2.742706124802736678e+00,1.623300981920811958e+00,-2.572022991290462635e+00,-2.097543676970601734e+00,1.752062246227479525e+00,1.079887140707335380e+00,4.419431407116847232e-01,2.104000311593511974e+00,9.572165009058043461e-01,1.656510284692199075e+00,-3.253127712157287021e+00,-3.045793456242103403e+00,1.310326808778517593e+00
-1.361665074321708468e+00,-1.401322790693790565e-01,1.034894763875066737e+00,-5.952426140926148079e-01,2.334976387663335873e-01,-3.353766448663666466e-01,2.124438171928723307e+00,-1.707585934713231612e-01,1.014393706476280244e+00,-3.445429997299500613e+00,-6.755275799958533334e-01,1.702995961562362437e+00,-2.254180233838563474e+00,3.027739452235617801e+00,1.999611532390010993e+00,-1.195035791365331446e-01,2.117304038290594992e+00,-1.951617955547946925e+00,-1.842180738265261297e+00,8.877266029055767005e-01,-1.908576582165489866e+00,-1.897048948606253616e+00,-1.642408835010253088e-01,2.281438424818849953e+00,1.852220034021193840e+00,4.544474066091014897e-01,1.516457634812281352e+00,2.337143995908860905e+00,-2.350294393875542731e+00,-1.844854860171853739e+00,-1.652719447985453727e-01,-3.994529501838681718e+00,2.115129954165419157e+00,5.717091008889496617e-01,-1.550327637342841847e+00,-2.807136321397138534e+00,2.240911945230459335e+00,-2.625756053094959075e+00,-2.803882735527554182e+00,-2.554505397292813118e+00,5.250065727311434838e-01,-7.352154636086636330e-01,-5.862058482567372719e-01,-1.010891413725630850e+00,-2.178096645591850233e+00,-3.015791016754510334e+00,-2.907948720836930900e-01,1.647015378099238037e+00,1.274105950717758562e+00,-5.794539415841831742e-01,-2.196432017010771176e+00,3.030925908836062277e+00,-2.025049220418937868e+00,-1.878968646252574981e+00,8.357581304153197665e-01,2.903284509136660474e-01,5.928898062373977318e-01,7.234995187658749272e-01,-2.235290489171267936e+00,-1.889461155020458083e+00,1.357353268236271671e+00,2.286630820540970888e+00,-2.913728073660263318e-01,-3.301810407116991808e+00
-2.704955491637618170e+00,-3.536093057049028765e+00,1.251501946478200455e+00,-2.453399504353558136e+00,1.046133002676765233e+00,-1.582974648084463087e+00,-2.858577916468967306e+00,-3.863391264972235728e+00,1.429892386891996603e+00,2.560630916540505453e+00,-2.357921901274488530e+00,-7.180693408144314116e-01,2.586484660378763678e+00,1.462798505116668091e+00,2.511060108075801267e+00,-2.210281534466389974e+00,-1.148183582791003632e+00,-3.449581660933248362e+00,-2.757340514760522332e+00,-1.125195344035676781e+00,-2.386996227095690593e+00,6.214365240344389418e-01,-2.120776444353023926e+00,-3.919083747364309644e+00,-4.247040033765018485e+00,1.556140822989350081e+00,-7.416243735163259576e-02,-3.415532294172062056e+00,-2.502925277552067396e+00,-1.297732222246847922e+00,1.516522251308335845e+00,2.532745380213885067e+00,-2.232005616703486961e+00,-2.315368112127777156e+00,1.430394884122599297e+00,2.036230126317519762e+00,2.680355870106279959e+00,-3.570376403145086197e+00,1.406774648739297584e+00,-2.006774254606123353e+00,1.152728807607703354e+00,-2.209454502157666589e+00,-1.761197777068512105e+00,-2.015629482671045025e+00,-2.226830077673629393e+00,-8.941978378811058503e-01,1.698712593660044901e+00,1.021319943263129942e-01,3.534541523990891942e+00,-9.583560010929998985e-01,-2.337410749314119407e+00,-1.098323348258276461e-01,1.984287529217158452e+00,1.282323380872823604e+00,-9.824498280865248123e-01,4.767812830912138700e-01,-4.041255203032814158e+00,2.365606344968393948e+00,2.646149015208989486e-01,2.329673309047556984e+00,3.695813173350745107e+00,-2.307738564870254638e+00,-4.791251991352322714e-01,-2.698997146108292000e+00
-6.030147464249560052e-01,-2.409404877445015636e+00,-9.044431657584944828e-02,-3.116061667305859206e+00,-1.469662636756747576e+00,1.206189803067438948e+00,-2.300039959186952920e+00,1.932011450476648351e+00,-3.434228608802578186e+00,2.408249734585448110e+00,2.450967913393944375e+00,3.245524397363234836e+00,-1.752777090807281057e+00,-2.739846203306107952e+00,5.631338267852551427e-01,8.197854613464006235e-01,3.141634730779146345e+00,2.884941572356335193e+00,-2.706776869997671753e+00,-3.244251117733503720e-01,-2.349818033034407616e+00,9.350298050117202830e-01,-2.967640111740474929e+00,-2.463722613460885391e+00,3.131167391558309365e+00,2.916912382425908223e+00,-3.112469477232580051e-01,6.100602954110525555e-01,-1.597115895385079920e+00,-8.877848438646956941e-01,-3.194929434431406090e+00,3.555070262300892736e+00,5.389434668578692647e-03,-1.672591374062113445e+00,-4.853171598451178625e-01,1.899431677249234562e+00,-3.193783578366291120e+00,-2.173844249887200153e+00,-5.808909582482204570e-01,-1.688301747869905611e+00,-2.470437099297293493e+00,6.229379537445701720e-01,-8.399642725703657664e-01,-5.204366270593800969e-01,-3.531157371806187051e+00,-2.646174294960646378e+00,-3.496596410377613040e+00,1.946937310675482369e+00,1.735807858229827083e+00,1.026704899921547787e+00,-3.922406670150411223e+00,-1.679552417707705025e+00,-4.162526749819994154e-01,-1.583958845820736983e+00,-3.658285684936274151e+00,3.224268103867059754e+00,2.518657079017574851e+00,2.336925560354276232e+00,-2.685719521140670363e+00,1.212250187898651799e+00,-3.958408872829717318e+00,-1.347147529841921321e+00,-3.544729662391408187e+00,1.116552997609171483e+00
-4.385879895342363888e+00,1.892313020736644091e+00,3.559606965886176755e-01,2.401952791788900310e+00,-1.637954397874406887e+00,-9.954482871387930754e-01,-2.052643844587611177e+00,-3.220786321510306305e+00,-4.041953507231212939e+00,5.368260166489758900e-01,-3.367864162666468264e+00,-3.191630295967855524e+00,2.387379419507383638e+00,-1.379498274851818529e+00,-2.898165569164727007e+00,-2.101621508838973806e+00,1.285551662829657271e+00,-5.705038863338920407e-01,-2.147300262937950066e+00,1.953121350000512971e-02,1.817683915664754624e+00,3.577350005600943295e+00,-2.187262390409961288e+00,2.311215970874508141e+00,-4.787671408901192915e-01,-4.075724852718439983e+00,1.656293653722032744e+00,9.667748981921209239e-01,2.499893935270307121e+00,-1.230951027808776521e+00,7.388190742876193928e-02,-4.453315560169615606e-01,-2.671843261799245361e+00,1.733994614149275248e+00,-7.235465242652310280e-01,2.887182089976213728e+00,-3.016654039394577325e+00,-3.429640518365979940e+00,-4.038525805761397081e+00,-1.301304936361158404e+00,1.696087288168634188e+00,4.351123467881531370e-01,1.106683244301657876e+00,-1.788698951962698347e+00,-2.342769602630576209e+00,-1.900641552582249316e+00,-2.962056943770388640e-01,-6.168333488781887336e-02,-8.533959128503859626e-01,1.813756669477176953e+00,-4.200914389294490570e-01,1.441808452914148608e+00,7.445181928848643160e-01,-1.262780823560637034e+00,6.569421944331453878e-01,2.551658590476088229e+00,1.705677613683285188e+00,-2.174826631359549622e-01,1.826537284748627865e+00,-2.227176869284877014e+00,-1.344767706254946349e+00,-1.961427271411774864e+00,-1.033806179841884054e+00,3.056508561542199964e-01
6.968451608279354614e-01,-2.794053333161841568e+00,-3.127302465214236271e+00,-1.410909313935718723e+00,-2.552156186009281846e+00,2.261183931272891523e-01,1.738883615543683758e+00,-2.212451533079587307e+00,1.726722502776365298e+00,2.106585564356060480e+00,-2.572594515166250151e+00,-2.959963640034184440e+00,1.458488287236701542e+00,-1.667042008871639780e+00,-1.549233800787600090e+00,2.213334538873434454e+00,-1.826574641190371162e+00,2.593547929465965129e+00,-4.611823541936829751e-02,-5.074286726803940439e-01,-1.229344774318805955e+00,-6.795590531356117125e-01,-2.263719979946571925e+00,-3.202078723587423070e+00,2.505689467955340977e-01,2.253283392921439532e+00,2.546729290459241457e-01,-1.825882987496715737e+00,-1.455721403158652283e+00,-3.523724807617551136e+00,-2.727270080613252823e+00,6.890807268827151000e-02,2.092462720608398108e+00,2.026740017585178411e+00,1.370262588033909879e+00,-2.038242790568562501e+00,-2.230844368799193678e+00,-4.282797234338591164e-01,-1.823934465318499232e+00,1.493984147479106461e+00,-2.129887902306774272e+00,2.953047923850965262e+00,-2.060383219366650032e+00,-1.553235532819956966e+00,1.079716065403497405e+00,-2.705909178731937370e+00,6.606212858344205907e-01,-7.024417224996819531e-01,-2.182469009078801925e+00,-1.879594964921413203e+00,1.995545808048921677e+00,-1.766041324343177621e+00,1.394539308868940841e+00,-1.538484915995521618e+00,2.085376137609773917e+00,2.853019366460784134e+00,-2.380806244373792901e-01,7.092084787106245347e-02,5.457921663392989453e-01,-1.871162594326080564e+00,3.108655742946564882e+00,1.790654334614405041e+00,2.463588737312758958e+00,-3.633934487747244368e+00
5.193530056247044335e-01,-1.526187877861345132e+00,-5.430080889201933658e-01,-9.072593100837242908e-01,-7.695388868768676671e-01,2.442768758579491883e-01,-1.420973041948480065e+00,7.480199940369529343e-02,8.963841042049782715e-01,-4.232189552833313106e-01,-9.250291516470005027e-01,-3.257198494008821665e+00,-6.880750074327690591e-01,-1.776899154671004233e+00,-2.610844140551694004e+00,-3.390062487136365377e+00,-2.661925692375071595e+00,-2.912396672892892946e-01,-1.606040229511219275e+00,-2.954332111034429609e+00,-3.956346295788493173e+00,-1.756893215930573016e+00,-2.363130201260062346e+00,1.543044448816287106e+00,1.641030646629445533e+00,1.054920543687023204e-01,2.756089067000092041e-01,2.637864961396545027e+00,-2.338270636411572401e+00,1.626145976794048265e+00,2.606621549773528113e+00,-2.763721563990268137e+00,1.711373191742152189e+00,-1.826340648575930370e+00,2.512876138787493385e+00,6.736318129650901154e-01,-2.361847431123745622e+00,1.375741574880994245e-01,-8.450372403659197618e-01,8.358109429837390358e-02,2.256944586923856910e+00,1.245539014531359401e+00,-5.216445438273398238e-01,3.820654578140311730e-02,3.356164403476408764e-01,3.124714642163226141e+00,4.796152202808941500e-01,-3.271813031065012645e+00,1.440250365295562496e+00,2.546340720809027285e-03,-1.579874067017493555e+00,-3.022560242839472888e+00,-2.439700649964596124e+00,2.458272707692427783e+00,5.034218353224698683e-01,3.323021145570060675e+00,-1.830526796258540978e+00,-1.395786755990251038e+00,-3.569212337960510517e+00,-4.446308346565392422e-01,-4.048501660405500607e-02,1.812274957187977265e+00,6.210148892227870809e-02,3.974065540493065374e+00
2.556181665137985393e-02,-1.744559418044641541e+00,-3.134252728788951892e+00,-2.824040775773856704e-01,-1.234584325041871766e+00,2.046741983212799099e+00,-3.187765315180618231e+00,3.005416095982405444e+00,1.566099498747032248e+00,-2.193121840617493046e+00,7.704886550489662422e-01,-1.286782003744376901e+00,-6.898250267545331660e-01,2.164379202309693717e+00,1.014365570116968929e+00,5.603005822930715585e-01,-2.789958467639284123e+00,-6.807221854557394813e-01,-1.710485773001356513e+00,4.296013479232832388e+00,-2.672533396928347127e+00,2.839633417305535090e+00,-1.801674878621577713e+00,-2.786936919663474121e+00,1.959355444627814413e-01,-3.123937394342878981e+00,-2.264639523978937419e+00,-1.185225589628285725e+00,1.549136957434656514e+00,-1.209427825608842433e+00,-5.822147487018418666e-01,-1.820463797138346163e+00,-2.448277881582036297e+00,-3.874138681636394743e+00,6.385350418385602467e-01,-2.927432528209441998e+00,-2.678857592728336900e+00,-2.165300289710688553e+00,9.410380616611720983e-01,-2.959413344479106200e+00,3.119067280948750187e-01,3.196929031591092318e+00,2.668906000989765381e+00,-3.634265263945668512e+00,-1.369504076482027433e+00,2.250689472756666643e+00,3.464957798786199916e+00,1.943340676318145999e+00,-3.407399516150086516e+00,-1.801236584611027869e+00,2.495274786084912044e+00,1.244980683753083683e+00,-2.742183094260281173e+00,1.823310505316016461e-01,-2.034202486256663889e+00,2.762149953345483411e+00,5.613897314010611872e-01,-5.638478930366280784e-01,-2.828608954247499252e+00,-8.049132529661413571e-01,-1.623159980416863379e-02,-3.982044990339447033e+00,6.706939411657943939e-01,-1.106354757184889515e+00
-9.007178176668866054e-02,-1.250310741415884830e-01,-1.465228392653199728e-02,1.266821817316406418e-01,-2.182183324837879967e-01,-7.377813827325381546e-02,-1.274337885627720435e-01,8.776091884717465708e-02,-6.197370027979762219e-02,-5.261888982027108919e-02,-2.425569930338459385e-02,4.979647928601928925e-02,-4.387042367428134471e-02,-3.405691469860751552e-01,6.074411610632382552e-02,4.908649491986249308e-02,-2.454543315994000066e-02,-1.211989786960799564e-01,3.933021203079584832e-02,4.239982162344865801e-02,-5.255127386896704667e-02,-2.423131505351999032e-02,-1.039946584678918540e-01,-1.996686749736188704e-02,-1.733432704958571269e-01,4.665766260586265424e-02,-1.055836070646003766e-01,2.662074121048657940e-02,-1.571914327309433812e-01,-6.597045034038943878e-02,-1.235309102604621213e-02,-1.856718834780392291e-01,1.287392359028841082e-02,-4.238998620514415616e-02,-1.948013449659754814e-01,-1.457069694689590855e-01,6.765448212790564630e-02,1.001262030674789916e-01,-1.474783426837696088e-02,4.525374632092726140e-02,2.502647119467231451e-02,3.685296974919102797e-02,1.437773828904553020e-01,-1.684875430195204860e-01,7.563060908349406031e-02,-4.270989963428517555e-02,-2.507291107741618438e-02,-3.379254717392624757e-02,-4.194272272088372944e-02,-1.370929019289099937e-01,2.049794562401876727e-02,1.868171103922772469e-01,-6.275862475290332372e-03,-1.548524853708138540e-04,-7.684236839762266513e-02,-1.313405357084258471e-02,5.211899087201102287e-02,-4.139436327851729602e-02,-5.073683421281897921e-02,4.508634623601069646e-02,-1.026360534492216370e-01,2.822998111166503607e-02,9.171476510506698654e-02,1.520468692548516410e-01
