6.906036239014188283e+00,-5.242995464944405271e+00,8.021366736778411166e+00,-6.611332610496816642e+00,4.756720029972270503e+00,-9.123847834243259403e-01,6.753778948370587010e+00,-6.541515623711700478e+00,-1.400876017485713554e+00,-7.076594893876513304e-01,2.067948560219361909e+00,1.037432501298387599e+00,-6.770254131871017433e-01,-1.261060127624606153e+01,-4.478481997104386991e+00,1.082731448222617798e+00,-4.857784099140151746e+00,4.792525841114502860e+00,-5.711206653262615340e+00,-2.381384380134088374e+00,-3.996403249409493430e+00,-9.355043629373430036e+00,-1.542409274323361390e-01,1.745458686969312723e+00,3.406838924829622139e-01,1.144282744454145018e+00,-3.777152384167209664e+00,4.127167473869580938e+00,3.002164347209207662e+00,1.614772572714233245e+00,-1.315396416547657710e+00,-3.220250152059605409e+00,-6.245918872540091593e-01,-5.408579227497826158e-01,-8.381731662787860193e-01,-7.444893974359020339e-01,6.539970890676169990e-01,2.561539387400962653e+00,-9.009979698876967591e-01,-8.080531365939904731e+00,1.295942708024406809e-01,-3.509468183009809561e+00,-6.842782397052094012e+00,-8.907785000690340738e+00,-1.895702192081158310e+00,-1.748307883593611445e+00,-1.415075495927668037e+01,5.435336937996056328e+00,-1.315824482080706304e+01,-5.785883870699258580e+00,-5.993238435649436369e+00,-5.425726562919124696e+00,-5.058257694616722588e+00,6.416201303239243980e-01,3.190862097434771005e+00,-5.712244065467102949e+00,-5.492847049273894555e+00,-6.789266018172635420e+00,-1.010271885115520130e+00,1.841995832951884182e+00,-6.543650259355868748e-01,7.605312117237943426e+00,-3.875210601762916429e+00,6.297476140452841875e+00,4.902987640527054936e+00,-1.559138063521822382e+00,3.456893693274543544e+00,2.705218742976917223e+00,3.876980284180156833e+00,-4.216330554444471801e+00,-2.484970767618602139e+00,1.532492029916858067e+00,1.704186451351695109e+00,2.116605517697358607e+00,2.073679300231492828e+00,-2.844767538476772550e+00,-2.876234222930414308e+00,2.721391973118465035e+00,-6.990492835286166162e-01,-4.120457127182499235e+00
5.207234832047346273e+00,6.419248507576560847e+00,4.542784368411658669e+00,-4.215912255951928422e+00,-9.893831174896376979e+00,5.905725213070185831e+00,9.084005026817001394e-01,-6.390766577376451707e+00,-1.353650016363242692e+01,-9.961365736617109334e-01,1.437343962994685143e+00,-2.406986687671573755e+00,-6.975022103657931849e-01,5.321965832848234434e+00,-6.288962742874627310e+00,-6.416819707323048405e+00,4.399531553313847709e+00,-2.514858517579625016e-02,1.315657294679109857e+00,-3.312257533649558994e+00,3.032355863989583789e+00,3.753717547810385469e+00,3.877821009434773369e+00,-5.541118212696036771e+00,4.064892297113257058e+00,4.358103009750137202e-01,9.290542425694112705e-01,-8.959167512962448399e+00,3.806911571073460898e+00,-1.718270757855031028e-01,-4.527194073731602764e+00,1.946598818362903272e+00,-7.888896324154925921e-01,-3.553873474576327407e+00,-6.280559771816901504e-01,-8.480346409881027725e-01,1.576173084736329777e+00,-9.065595279950914076e+00,-9.143938986667803359e-01,-1.053843122099281970e+01,-3.374072672223781821e-01,-3.421515684965259041e+00,-9.553651705370279856e+00,-3.982563538641734624e+00,2.001781289944752906e+00,7.323563914031256949e+00,-1.946086578169582415e+00,2.518858602495114507e+00,-3.854670527000965574e+00,-3.143487682291856267e+00,9.177195852857350511e-01,8.028698916099947791e-01,-7.913766731943022492e+00,-2.814453305621679835e+00,4.210769826387448234e+00,1.512068183980192160e+00,3.164300379586124201e+00,8.510325543264203318e+00,-6.631955749763461805e-01,-2.466450628046381599e+00,-1.046602243308065505e+00,-6.935342138695743230e+00,-7.687845698750040313e+00,3.880990434914270981e+00,-4.876650098925720656e+00,-3.837809427874798285e+00,-5.856172228589421991e+00,-3.647963860961042304e+00,1.309207405965103543e+00,1.200057899861462607e+00,1.586592860999092247e+00,-6.719850277510637682e+00,5.220213401930723585e+00,-1.429316066262546592e+00,-7.813342791624616979e+00,-6.167866108892058996e+00,-3.261722340364753059e+00,-4.112414031564534334e+00,-6.735733580229330553e-01,2.406404730001475034e+00
-1.874414676514982947e+00,1.205030478658756371e-01,-3.623135980941153633e+00,-6.497611601024435579e-01,-2.856288504226037972e+00,1.213929593577659949e+00,5.964471060718545381e+00,-1.012519023271029894e+01,2.935019853026894499e-01,-4.208232258141110238e-01,-1.618480934782308145e+00,-2.751549057795096509e+00,-8.411000491187933248e-01,3.113456002094738384e+00,-2.359304830637226402e+00,8.038595955247160418e+00,-2.383060436213986666e+00,-5.347603001864589700e+00,5.403448072189206419e-01,-5.495975214612489168e+00,-1.649727865221673750e-01,-4.884866363591257254e+00,9.363529680351584394e-01,5.459514439363508664e-01,5.730423744234913741e+00,8.188233051465379830e+00,3.309233580081403669e+00,-1.137857825001213463e+01,-5.889917713464758009e+00,-7.646047000345790323e+00,-3.821458910497413708e+00,-5.332178241566816190e+00,-6.641862166595993155e-01,-7.907299737400683703e+00,-7.116482511015091994e-01,-7.887855463922101018e-01,1.615312846137281655e+00,-1.011595923984796741e+01,-6.321763234369290885e-01,8.016975157160837639e+00,-4.377764848235486284e+00,-7.297672794235845473e+00,-6.628496891294746618e+00,4.780807320541152761e-01,-4.461728713848149397e+00,-1.725173488318167747e+00,-5.584228932991761596e+00,-7.137588067268553438e+00,-1.856108497772834376e+00,1.559077936607058401e+00,5.861199785964717357e+00,-3.561818406752013111e+00,-7.255614307931963936e+00,7.588578607677469279e+00,-2.779753697323240846e+00,-9.754335982768131075e+00,-2.090025897432524982e+00,5.676558397420095048e+00,-6.875638013961202777e-01,8.956672301999766272e-01,-8.663763617101754022e-01,1.388444532957700206e+00,1.022196347494638857e+01,-8.365938523460586529e-02,8.272118960435204116e-01,6.500740013825421215e+00,-1.647194585303383141e+00,2.537121050273257516e+00,6.644279540988720534e+00,2.210237693501530654e+00,3.675876860533955348e+00,7.947941201928893085e-01,8.379617786281096103e-01,-7.613648870474688302e+00,-2.549876513426045488e+00,-4.002256468787283694e+00,-9.292292463703518024e+00,-1.244574616406931566e+00,-9.414115220068636214e-01,1.507047999439413033e+00
2.202746710319050116e+00,-5.816435877675072419e+00,-2.955307035274841176e+00,-7.171913991219648343e-01,3.768551105506751653e-01,-2.050683515920457278e+00,-8.663137573318307361e+00,-2.056244996536362279e+00,3.634047177444695187e+00,-5.762527203313981827e-01,-1.143389408488996617e+00,9.078345475198251746e-01,-8.533830704487135321e-01,4.058774907560357192e+00,-1.318265770210456367e+01,-4.274022673917333925e+00,-5.315031830482166875e+00,-1.178636988192749691e+01,-4.658771086114063209e+00,-1.751132284370021219e+00,-6.645827575434722911e-01,3.117555633509985213e+00,-8.765903484124342171e+00,-1.674771579464651383e+00,2.897925080757684846e+00,-4.114305296850757077e-01,-3.355539535000648055e+00,2.669496587485610917e+00,3.706153312427424407e+00,3.346480541261145802e+00,-5.777328592761953985e+00,-6.095154375898721888e+00,-9.140122330743437606e-01,1.668513657744131073e+00,-6.266473991776633223e-01,-7.389903120941188064e-01,4.052418856381239665e-01,-1.031974123751980876e+01,-8.966680259169459433e-01,5.346003478598774450e+00,2.845223219996690922e+00,-2.236624425251567239e+00,-2.097963896448744592e+00,-9.213057182945659784e-01,5.862878905057079315e+00,4.101122578755396653e+00,3.091770653061332030e+00,-4.041484842769740737e+00,3.554580771691645324e+00,-7.320300088151038942e+00,-2.334163795325332913e+00,-8.032546099595974098e+00,-3.691020826723296455e+00,4.779125923885913174e+00,-3.170050346887717807e-01,-7.551390539445522521e+00,6.175757533181293724e+00,-3.262545333049437613e+00,-9.404561735874732431e-01,-1.021893602344259477e+01,-7.707850555950427340e-01,5.448459673828990546e+00,-5.079397814475330897e+00,5.476237261528603462e+00,2.467595655589833736e+00,-9.625303073391313191e+00,-5.489194290176848234e+00,-9.824673183124396303e+00,2.508178312750096506e+00,1.598961427456265794e+00,4.247055693628369433e+00,6.793615767215213985e+00,-1.049038883330125627e+00,-2.076398459601740409e+00,3.245162994961644287e+00,2.565402954018923154e+00,3.922679237258541285e+00,2.239525334170155535e+00,-8.171911441869356141e-01,-2.195919984961457239e+00
6.319765006732820822e+00,-6.547594737383014341e+00,2.739544957031959882e+00,-3.604752181377615106e+00,-7.157271203727022524e-01,1.563382178865236227e+00,-5.935811939461924425e+00,6.051773507060549839e+00,2.545373872640397384e+00,-8.232130361018769049e-01,1.578324098288564015e+00,-1.665593301699425988e+00,-6.384686011298118524e-01,7.765066084133156465e+00,6.225253143982636850e+00,4.226145269380895186e+00,6.303987609591353625e+00,-5.305706494047959798e-02,-7.509678043051055685e-01,-3.573932055854616152e+00,-5.293237713672733769e+00,2.342935347717523431e+00,6.330086170971702675e-01,1.227429636991205220e+00,-8.446237355433170890e+00,2.646508950466881060e+00,-1.280087524244572172e+00,1.794390340243216198e+00,2.232112281781309271e+00,4.725446113424699668e+00,-1.078332077661000810e+01,-7.621378875998798819e+00,-8.448200068895651560e-01,4.490186016469055907e+00,-7.035509323317749031e-01,-8.945598160473166027e-01,-6.997434183494043225e+00,-5.439179280578025910e-01,-6.168658252099575856e-01,-8.336189272734769729e-01,-7.889411574687681394e-01,-3.297574946286584652e+00,-5.507336968651812548e+00,-1.204388225220483122e+01,-1.078289623091530380e+01,-1.019371515761529956e+01,-5.102163786235609955e+00,-4.979532526283280802e+00,-4.311151283129508904e+00,1.950937205238861383e+00,-9.232101883282227917e+00,-4.932173370527089595e+00,9.726637427312133655e-01,-6.471877871115858660e+00,-4.797207399891598278e+00,-5.493838927114630621e+00,2.746627214352569180e+00,5.578924932292485650e+00,-1.040771171898118075e+00,1.026115966266919521e+01,-7.012422609562365405e-01,-5.226054556464878154e+00,2.473696280728345354e+00,8.375421687838201734e+00,-1.962171766514126059e+00,-8.337847129737042673e-01,-1.169889667649539433e+01,5.384303473544356233e-01,-6.558873010251399016e+00,2.450342790522916037e+00,2.563839330964771679e-01,2.336015019992411013e+00,5.883732313597163532e+00,4.382146646378295429e+00,-2.233972636655457755e+00,4.952972358452865542e+00,-3.966656175386629624e+00,-3.509542889728527459e+00,-7.696610584869302274e-01,3.123217179448043002e+00
-1.683414629511037930e+01,-3.862260361237828565e+00,1.509815684862350071e+00,5.936843552077146313e+00,3.875928108413183304e-02,-4.684190082905984376e+00,6.107651072487251476e+00,-1.032229969941108116e+01,-2.804094778606483374e+00,-8.019637820662496308e-01,-5.221566031448245049e+00,-2.288194583033516416e+00,-8.480844630465663725e-01,8.511138528703396933e-01,1.805715893520030590e+00,5.367944180189640591e+00,-1.005473411914357795e+00,-1.323950571859997316e+00,-1.961495212021017620e+00,-4.190396142503873378e+00,-1.083271871497013983e+00,3.600383391040168579e+00,-9.650253929122346364e+00,-2.145726212425383750e+00,6.274005727126479304e-01,5.699747903911443814e+00,4.918680347148589149e+00,2.308075056318306117e+00,5.380929844270343487e+00,-3.806559178378266850e+00,-4.584093355518088497e-01,-2.602951723325191313e+00,-7.408464459474912722e-01,-6.200268043245593219e+00,-7.518536087616479735e-01,-4.953500289831323511e-01,-1.082394479678020538e+01,-6.296559162712122015e-01,-9.604030595015509153e-01,-3.659845587907033515e+00,7.853103824457020599e-01,9.264862405858188821e-02,4.534286538949699796e+00,3.556538470596558810e+00,-7.399489959332042233e+00,-3.396440586618716839e+00,4.134406632161980788e+00,-8.199337701328463623e+00,-1.232273307882784152e+01,-3.237769347690750532e+00,-1.930834603484382628e-01,-6.203012023892967797e+00,-7.029493462906507339e+00,-8.761681302312103625e+00,-2.898053386296113310e-01,6.060320277554055224e+00,1.118507556027266814e+00,-4.230254342609222284e+00,-7.146871506162454368e-01,1.803737394880005507e+00,-1.174823336800703277e+00,3.354594094446006758e-01,-6.904778157766871871e+00,8.531459269486593167e-01,4.745136287337830439e+00,-7.671080699113270285e+00,5.770873183195652345e+00,2.263236508406759384e+00,-1.069238502830062565e+01,-1.704553251413384318e+00,4.750455308644077057e+00,-1.818857583882887763e+00,-4.573472625558187232e+00,9.600369859043924592e-01,4.453617864322489517e+00,2.758686666263624687e+00,-8.712951952434295322e+00,-6.410177058009145501e-01,-9.928493841865601022e-01,6.933781691849074669e+00
3.407668832015535720e-01,7.254107533846507749e+00,3.892710532706109561e-01,3.337568346258216856e+00,4.092163474485282393e+00,5.853399033414367736e+00,9.125755568346869406e-01,4.855442344727655346e+00,2.202353233728096438e+00,-8.048836837687929346e-01,-2.183951298695216703e-01,2.443901590992512279e-02,-8.395296780047560858e-01,-5.897716927863108083e+00,-3.318429043770853237e+00,-2.194180394984540650e-01,-2.635062896097179586e+00,6.438239192888336682e+00,-7.004151041959159052e+00,3.010546775960071031e+00,6.705201799047405764e+00,9.170072049184112561e-01,-2.549416619367503856e+00,-7.592537381809098207e+00,-7.465359630530510771e+00,2.661682179484551547e+00,-6.085221016090445190e-01,5.103412154432431791e-01,1.216533030557217510e+00,-9.102877975076854256e+00,-2.676576857522529274e+00,-6.132759152141945336e+00,-9.268164483187945057e-01,8.916314291700987438e-01,-8.076125282841987163e-01,-6.166851418821129860e-01,-7.649415979594867965e-01,3.421342650938193231e+00,-5.902411617571161617e-01,-4.556283365287361775e+00,-2.454273404744969245e+00,-6.557288212222913693e+00,7.397402813430583812e+00,-4.699134075317288328e+00,5.835267339645040074e+00,-8.680945107168620112e+00,-2.797451532058602641e+00,-2.388181481892876157e+00,-9.743007549636784503e+00,3.634622792799470758e+00,1.379541161139038186e-01,-5.565560083681173609e+00,-5.493436924424719869e+00,-7.091805046356988385e+00,-6.061121743079567192e-01,-8.297483101401727623e+00,4.358480670636070364e+00,1.174035900332682347e+00,-7.043055471369628062e-01,-1.040988585981361325e+01,-5.483215753499703915e-01,-8.161506962387434783e+00,8.767315754567346353e-01,-7.005651377732956320e+00,-2.274951241996706841e+00,7.688623002388311534e+00,-6.929903722072895178e+00,-2.407455446155670753e+00,-4.665807165654552335e+00,-1.406025100700304176e+00,3.233436441232551140e+00,7.902042149097914248e+00,1.263516139756875711e+00,-1.006086195269576145e+01,4.061819338277270930e+00,-8.301845345399515352e+00,-2.830358493924713503e+00,-3.494649376659218376e+00,-1.809240804976122163e-01,-5.340546906326166798e-01
8.847808258926272984e-01,1.652205320309008130e+00,2.754514791259832673e+00,-4.486159981905428751e-01,-5.450554323050748273e+00,-1.071469887105208230e+01,-1.409720017783423485e+00,-3.343418856647000670e+00,2.403901973342278175e+00,-8.499180893835139861e-01,-4.067102409304010457e+00,-2.760514547599279389e+00,-9.754697649283086136e-01,-1.053932105507989769e+00,-2.118989233969851504e+00,-6.523118449603606095e+00,6.850813458570714776e-01,-1.255949630937224271e+01,-1.525141907907446859e-01,-2.377711171490763498e+00,-3.023801132727006458e+00,-1.017967879558033584e+00,1.874534138796988936e+00,-4.765785831558553731e+00,2.726146040421967287e-01,-5.928608696441658665e+00,-1.192354088368258402e+00,-9.138409861469884987e+00,4.034366582475855445e+00,-3.903202594342832565e+00,2.877515402070693451e+00,-4.726047464551517585e+00,-6.142480956625693267e-01,-3.767655295783591818e+00,-7.025766394751998822e-01,-7.920663603247297679e-01,-4.381022284965275126e+00,3.902718541443796596e+00,-6.563585325581282603e-01,1.464497293853073367e+00,-3.363299847767295958e-01,6.183486959110283898e+00,-1.027374773214155645e+01,5.307819443206289733e+00,5.214016300660394343e+00,2.028651917772251456e-01,5.106007928606452140e+00,-8.352155553395511356e-02,-9.911290542509918922e+00,4.878272212418203857e+00,-2.566833712551993774e+00,-7.055435675082391889e+00,-1.695612315248709701e+00,-1.204114830626873989e+01,-3.680942539544512115e+00,-3.132485853194890257e+00,-1.033986302438210636e+01,1.472357183059902042e+00,-8.916502965109465162e-01,-8.851139126273066537e+00,-8.052248501989129892e-01,5.451313651956014361e+00,2.626613334714761105e+00,-4.336734199488614827e+00,6.128973038129601925e+00,1.473854051201235915e+00,3.564427233113801052e-01,3.623093743060059602e+00,3.281337391602749509e+00,3.935083449976001013e+00,-1.150511606546402943e+00,5.363472270602542835e+00,1.870937563208978860e+00,7.261480796962626272e+00,-3.924106813663748028e+00,1.576685463807433241e+00,4.864553251159739133e+00,-1.791847875934959866e-01,-7.463504194649079881e-01,1.978333308426465376e+00
-1.292362947784017813e+01,-2.790169798182970506e+00,-3.692240534301245880e+00,-7.012348119750659414e+00,-2.415047804478219984e+00,-8.515665255574777603e+00,-7.228944221323299502e+00,2.973733171829207933e+00,-9.272569627604088538e+00,-9.071891651877559415e-01,-1.879911877527622233e+00,-1.310290939106443675e+00,-6.588406368587496065e-01,-8.040673508294707617e+00,-2.743149586782109850e+00,-2.231547415960079661e+00,-3.324503331296933872e+00,-5.351396761410663672e+00,-1.010331750684248853e+01,-8.558702111688221592e+00,5.369819334815827405e-01,-1.674619984624502900e+00,1.765921293592418173e-01,-6.868667599265991797e+00,4.546947917804912365e+00,-4.566178574282963254e+00,-7.016954097481047370e+00,-4.673380102860352991e+00,-1.898496744234127398e+00,5.052323953672288592e-01,1.036242645892129843e+01,-2.075205845671063809e+00,-8.895455026724891079e-01,4.012719759209756987e+00,-7.383869216017083792e-01,-7.526161070606961490e-01,1.697650158900669393e+00,-1.840574137434649593e+00,-9.321612730060619967e-01,-3.446466512844803542e+00,7.329195657123764862e-01,-2.517396641443118810e+00,1.389626559066852840e+00,-7.587524693268218989e+00,-4.418225089810732698e+00,-1.249612719550819318e+00,4.912258636140161450e+00,5.449513130033369457e+00,-3.281418584481199829e+00,7.613567933620890571e+00,4.294228521315845093e+00,5.724254459415790031e+00,-9.989345222063605867e-01,4.620577530677003608e+00,8.883885880905907584e+00,-5.921760017140788257e+00,2.252937441928099194e+00,1.918195507146816858e+00,-6.682839649796452619e-01,7.618910558327510962e+00,-1.009528296544114356e+00,-1.760379949586870607e+00,4.175195847395743343e+00,-8.112719692537957883e+00,1.073265554350824713e+00,-1.092240733853863510e+01,-3.013159741001264269e+00,-7.284870211533792883e+00,-2.179003490008778243e+00,2.878008920000944659e+00,-8.680182371385457785e+00,7.100797904654782222e+00,3.698233370525970010e+00,7.916909661768196660e-01,-2.972219714025273074e+00,2.919696701015092266e+00,-3.819466529948756239e+00,2.728579245480047710e+00,-5.131153733629199021e-01,1.998146379134799755e+00
-2.050334516615408553e-01,-9.943563892019867012e+00,-4.063807927116145358e+00,4.465522729790715850e+00,-4.351748377193290551e+00,5.437864013639649663e+00,-2.142566703374781945e+00,-2.594177733015051945e+00,-1.273615750779050870e+01,-7.335627986012579482e-01,4.894946178625629307e-01,1.503731073820164577e+00,-7.064380477714422568e-01,-4.374626796135808959e+00,2.348490751551389977e+00,-8.759931650591347818e+00,-1.306073242643651655e+00,3.127957949623750178e+00,-7.269308065096625526e+00,-3.913075887053881097e+00,-2.238551059915637964e+00,-4.844136536630498924e+00,-8.838577296090608826e+00,-2.916506739079704480e-01,-5.875366875612448858e-01,-4.815745864599417558e+00,-1.971889374254196081e+00,6.735081483220688447e-01,-7.689342274811576949e+00,-2.577273508673627589e+00,-9.820898703721980816e-01,-3.591501422309271607e+00,-9.503584269754988822e-01,-6.320755139276451828e+00,-7.305583358460411292e-01,-9.889009295726212123e-01,-1.087765825589757362e+01,-5.289626180375387676e+00,-6.973592682796544429e-01,8.001070619385636462e+00,7.698848699081505265e-01,-2.119927691284169580e+00,6.951351534200582272e+00,1.880545015941165854e+00,2.419874546901998880e+00,9.748489609502083653e+00,-4.844082700689101628e+00,-6.938257002295372011e+00,2.502128900226102459e+00,4.740333449235808239e+00,-1.780345344990823753e+00,6.620954517021675478e+00,-6.668403952279475355e+00,1.299190051948051039e+00,4.396002388382171944e+00,1.572587593568636199e+00,-1.238066446032069479e+01,-5.650180894728008552e-01,-7.053470908433925324e-01,-2.650654799669074357e+00,-7.609459882070610526e-01,-6.508205676486276126e+00,-6.421306694601713438e+00,4.739104003185266589e-01,3.371958685178133130e+00,3.115929662429390845e+00,-2.447850917385539837e+00,-1.600153450247921771e+00,-4.140977467260416489e+00,4.559665189538171681e+00,2.208267992527513712e+00,-3.727551799757167772e-01,1.368890743311633518e+00,3.425699075866292187e+00,8.211518879785996816e+00,5.131585747923328000e+00,6.984473989090578261e-01,-7.329779643476427076e+00,-9.609022513145315525e-01,-8.506134700172411911e+00
